name,category,region,sub_region,source,source_url,raw_text,amount,deadline,registered_at,collected_at
전북형 청년취업 지원,취업,전라북도,,온통청년,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/645000000148,"청년 추가 채용시 기업에 인건비 지원(월 70만원, 최대 12개월)
및 청년에 근속장려금 지원(6,12,24개월 근속시 각 100만원, 최대 300만원) 기업에서 청년들을 상시 근로인원 외에 더 채용하도록 지원하여 현장 실무체험 후 정규직 전환 지원",,,2026-03-31,2026-05-04
청년도전지원사업 참여자 모집(전북),취업,전라북도,,온통청년,https://blog.naver.com/humanjnc,"□ 전북 청년도전지원사업 프로그램: 구직멈춤 청년을 대상으로 맞춤형프로그램 지원(자신감 향상 및 취업역량강화)
 ㅇ 도전(5주): 개인 및 집단상담, 사례관리, 자신감회복, 진로탐색, 취업역량 강화
 ㅇ 도전+중기(15주): 도전 프로그램 + 지역특화, 외부연계, 자율활동
 ㅇ 도전+장기(25주): 도전 프로그램 + 지역특화, 외부연계, 자율활동
 도전+중기와 도전+장기는 프로그램 구성은 유사하나 참여기간 및 지원 혜택이 다름
 □ 맞춤형 프로그램 제공 및 혜택 지원
 ㅇ 도전(5주): 수료시 50만원
 ㅇ 도전+중기(15주): 50만원X3회차, 인센티브 20만원~70만원
 ㅇ 도전+장기(25주): 50만원X5회차, 인센티브 50만원~100만원",,,2026-03-31,2026-05-04
전북형 청년친화 기업 육성,취업,전라북도,,온통청년,https://www.jbba.kr/bbs/board.php?bo_table=sub01_09&wr_id=1651&sfl=wr_subject%7C%7Cwr_content&stx=%EC%A0%84%EB%B6%81%ED%98%95+%EC%B2%AD%EB%85%84&sop=and,"일-생활 균형 조직문화, 복지혜택이 우수한 도내 기업 발굴 및 일자리 질 향상을 통한 지역청년 장기근속 유도 전북형 청년친화기업을 선정하여 각종 인센티브 지원
1. 근무환경개선금(복지지원금) - 선정된 기업당 10백만원 지원
2. 청년추가고용장려금 - 기업당 최대 2명, 청년 1인당 10백만원 지원
3. 육아휴직대체근로수당 - 기업당 최대 1명, 대체근로자에게 월30만원씩 최대 10개월 지원",,20260202 ~ 20260306,2026-03-31,2026-05-04
청년 혁신가 예비창업 지원사업,창업,전라북도,익산시,온통청년,https://event.jbci.or.kr/,"시제품 제작, 지식재산권 확보, 전문가 컨설팅 등 실질적인 사업화 지원을 통해 창업 초기 시장 진입 가능성을 높이고 안정적인 성장유도 사업아이디어 실현을 위한 시제품 제작비 지원 및 창업교육",,20260223 ~ 20260315,2026-03-31,2026-05-04
완주형 청년농업인 기반구축 시범사업,취업,전라북도,,온통청년,https://www.wanju.go.kr/index.9is,"ㅇ (목적) 영농초기 자립기반 구축 지원을 통한 농업경쟁력 강화 및 농업·농촌 조기정착 유도
ㅇ (대상) 영농경력 5년이하 18세 이상 ～ 45세 미만 청년농업인
ㅇ (주요내용) 농축산물 생산·유통, 제조·가공, 체험·전시 기반시설 등 기반구축
ㅇ (전달체계) ㅇ (목적) 영농초기 자립기반 구축 지원을 통한 농업경쟁력 강화 및 농업·농촌 조기정착 유도
ㅇ (대상) 영농경력 5년이하 18세 이상 ～ 45세 미만 청년농업인
ㅇ (주요내용) 농축산물 생산·유통, 제조·가공, 체험·전시 기반시설 등 기반구축
ㅇ (전달체계)",,,2026-03-30,2026-05-04
애향장학금 지원사업,교육비지원,전라북도,,온통청년,https://www.wanjuinjae.or.kr/,"ㅇ (목적)지역인재육성 및 지역인재 정주여건강화 
ㅇ (대상)관내 중고등대학생
ㅇ (주요내용) 일반장학금(대학생),생활장학금(대학생),지역대학입학, 지역고교입학재학, 예체기능상업 장학금 지원 제도
ㅇ (전달체계) 인재육성재단 출연금을 통한 지원 ㅇ (목적)지역인재육성 및 지역인재 정주여건강화 
ㅇ (대상)관내 중고등대학생
ㅇ (주요내용) 일반장학금(대학생),생활장학금(대학생),지역대학입학, 지역고교입학재학, 예체기능상업 장학금 지원 제도
ㅇ (전달체계) 인재육성재단 출연금을 통한 지원",,,2026-03-30,2026-05-04
성주군 청년스타트업 지원사업,창업,전국,,온통청년,https://www.giaci.or.kr/news/notice.php?gsp_pg=view&gsp_md=gb&gsp_gb_id=1&gsp_uid=450&gsp_chgval=undefined,창업교육 및 창업사업화 자금 지원  창업교육 및 창업사업화 자금 지원,,20260310 ~ 20260323,2026-03-30,2026-05-04
청년인큐베이팅공유공간 운영,주택 및 거주지,경상북도,의성군,온통청년,https://www.usc.go.kr/youth/page.do?mnu_uid=2022&,"교육공간 및 사무공간, 실험실 등 운영 지원 ㅇ (목적) 청년창업가 인큐베이팅 지원
ㅇ (대상) 지역 청년
ㅇ (주요내용) 교육공간 및 사무공간, 실험실 등 운영 지원
ㅇ (전달체계) 군-위탁단체-지역청년",,,2026-03-30,2026-05-04
청년키움지원센터 운영,주택 및 거주지,경상북도,의성군,온통청년,https://www.usc.go.kr/youth/page.do?mnu_uid=2021&,"공유오피스 및 책방, 카페 운영 지원 ㅇ (목적) 청년창업 공유공간으로 공유오피스 및 휴식과 소통의 공간으로 운영
ㅇ (대상) 지역 청년
ㅇ (주요내용) 공유오피스 및 책방, 카페 운영 지원
ㅇ (전달체계) 군-위탁단체-지역청년",,,2026-03-30,2026-05-04
창업허브센터 운영,주택 및 거주지,경상북도,의성군,온통청년,https://www.usc.go.kr/youth/page.do?mnu_uid=2018&,"입주자 대상 사무실 및 주거공간 지원 ㅇ (목적) 창업과 주거, 일자리를 통합시킨 허브센터 운영
ㅇ (대상) 지역 청년
ㅇ (주요내용) 입주자 대상 사무실 및 주거공간 지원
ㅇ (전달체계) 군-입주 청년",,,2026-03-30,2026-05-04
청춘어람 운영,주택 및 거주지,경상북도,의성군,온통청년,https://www.usc.go.kr/youth/page.do?mnu_uid=2020&,"복합문화공간 및공유업무공간 운영 지원 ㅇ (목적) 청년복합문화센터로 청년들의 안정적인 정주 기회 제공
ㅇ (대상) 지역 청년
ㅇ (주요내용) 복합문화공간 및공유업무공간 운영 지원
ㅇ (전달체계) 군-위탁단체-지역청년",,,2026-03-30,2026-05-04
의성푸드빌리지 운영,주택 및 거주지,경상북도,의성군,온통청년,https://www.usc.go.kr/youth/page.do?mnu_uid=2019&,"청년외식창업공간 운영 지원 ㅇ (목적) 지역내 청년의 창업지원 역량 및 전문성 강화를 위한 청년외식창업공동체 공간 운영
ㅇ (대상) 지역 청년
ㅇ (주요내용) 청년외식창업공간 운영 지원
ㅇ (전달체계) 군-위탁단체-지역청년",,,2026-03-30,2026-05-04
신혼부부 주거비용 지원,전월세 및 주거급여 지원,경상북도,의성군,온통청년,https://www.usc.go.kr/ko/page.do?mnu_uid=594&,"2년간 월10만원 이내 전세 대출금 이자 또는 월세 자금 지원 ㅇ (목적) 주거비용 지원을 통한 결혼장려 및 정착 지원
ㅇ (대상) 혼인신고 2년 이하 관내 무주택 신혼부부
ㅇ (주요내용) 2년간 월10만원 이내 전세 대출금 이자 또는 월세 자금 지원
ㅇ (전달체계) 군-신혼부부
※ 자세한 사항은 의성군청 공지사항에 별도공지(해당 내용은 참고용이며 향후 모집기간과 정책기간은 변경 될 수 있음.)",,,2026-03-30,2026-05-04
귀농 행복주택 조성,주택 및 거주지,전라북도,,온통청년,https://www.wanju.go.kr/index.9is,"ㅇ (목적) 귀농귀촌 초기 재정적 부담을 완화하여 안정적 정착 유도
ㅇ (대상) 초기 귀농귀촌인
ㅇ (주요내용) 주거형 건물을 군에서 확보하여 저렴한 임대료로 지원
ㅇ (전달체계) 군직영 운영 ㅇ (목적) 귀농귀촌 초기 재정적 부담을 완화하여 안정적 정착 유도
ㅇ (대상) 초기 귀농귀촌인
ㅇ (주요내용) 주거형 건물을 군에서 확보하여 저렴한 임대료로 지원
ㅇ (전달체계) 군직영 운영",,,2026-03-30,2026-05-04
청년쉐어하우스 조성 및 운영,주택 및 거주지,전라북도,,온통청년,https://youth.wanju.go.kr/index.wanju,"ㅇ (목적)청년의 생활안정 및 안정적 정착에 기여
ㅇ (대상)청년 18세~45세
ㅇ (주요내용)주거취약계층 청년 및 귀농귀촌청년들에게 저렴한 비용(월5만원)으로 주거를 지원
ㅇ (전달체계)완주군 홈페이지 공고 ㅇ (목적)청년의 생활안정 및 안정적 정착에 기여
ㅇ (대상)청년 18세~45세
ㅇ (주요내용)주거취약계층 청년 및 귀농귀촌청년들에게 저렴한 비용(월5만원)으로 주거를 지원
ㅇ (전달체계)완주군 홈페이지 공고",,,2026-03-30,2026-05-04
전통시장 청년창업공간(청년몰) 운영,창업,전라북도,,온통청년,https://www.wanju.go.kr/index.9is,"ㅇ (목적)창업 희망하는 청년 상인들에게 전통시장 내 창업공간을 대여하여 기회 제공하고 시장에 활기 제고 및 활성화 기여
ㅇ (대상)관내 창업 희망 청년
ㅇ (주요내용)청년 창업 공간 운영
ㅇ (전달체계)완주군 홈페이지 공고 ㅇ (목적)창업 희망하는 청년 상인들에게 전통시장 내 창업공간을 대여하여 기회 제공하고 시장에 활기 제고 및 활성화 기여
ㅇ (대상)관내 창업 희망 청년
ㅇ (주요내용)청년 창업 공간 운영
ㅇ (전달체계)완주군 홈페이지 공고",,,2026-03-30,2026-05-04
완주군 창업보육센터 운영,취업,전라북도,,온통청년,https://www.wanju.go.kr/index.9is,"ㅇ (목적) 관내 (예비)창업자 발굴 및 육성
ㅇ (대상) 완주군에서 창업을 희망하는 예비창업자 또는 완주군으로 이전을 희망하는 3년 미만 기창업자
ㅇ (주요내용) 입주기업 발굴 및 지원, 창업 활성화 사업 지원 등
ㅇ (전달체계) 창업보육센터 홈페이지 공고, 센터 메일 또는 센터 방문 접수 ㅇ (목적) 관내 (예비)창업자 발굴 및 육성
ㅇ (대상) 완주군에서 창업을 희망하는 예비창업자 또는 완주군으로 이전을 희망하는 3년 미만 기창업자
ㅇ (주요내용) 입주기업 발굴 및 지원, 창업 활성화 사업 지원 등
ㅇ (전달체계) 창업보육센터 홈페이지 공고, 센터 메일 또는 센터 방문 접수",,,2026-03-30,2026-05-04
청년창업 스마트팜 패키지 지원,취업,전라북도,,온통청년,https://www.wanju.go.kr/index.9is,"ㅇ (목적) 스마트팜에 도전하는 청년들에게 시설원예 스마트팜을 패키지로 지원하여 즉시 농업경영을 통한 안정적 정착 유도
ㅇ (대상) 전북 김제 스마트팜혁신밸리의 ‘청년창업보육센터’ 수료생 또는 '25년 6월 수료 예정자 중 아래 요건을 모두 충족한 자
     - 연령제한 : 2025년 기준 만 18~45세 미만(1980.1.1.~2007.12.31. 출생)
     - 전북 청년창업보육센터 교육 신청 당시 거주지가 타시도인 수료(예정)자
     - 전북 청년창업보육센터 수료(예정)자 명부에 등재된 자
     - 사업 신청 전에 해당 시·군에 주민등록 이전이 완료된 자

  ○ 인구감소(관심)지역에 거주(주민등록 완료)하고, 스마트팜 작물재배 기술 교육과 ICT 운용 교육을 수료한 우수 청년농업인 중 아래 요건을 모두 충족한 자
     - 연령제한 : 2025년 기준 만 18~45세 미만(1980.1.1.~2007.12.31. 출생)
     - 스마트팜 교육 이수 : 농업교육기관에서 추진한 교육 50시간 이상 이수
ㅇ (주요내용) 스마트팜 패키지 시설 지원 및 농촌에 안정적 정착을 위한 전문가 컨설팅·청년리더교육 등 지원
ㅇ (전달체계) 민간자본이전 ㅇ (목적) 스마트팜에 도전하는 청년들에게 시설원예 스마트팜을 패키지로 지원하여 즉시 농업경영을 통한 안정적 정착 유도
ㅇ (대상) 전북 김제 스마트팜혁신밸리의 ‘청년창업보육센터’ 수료생 또는 '25년 6월 수료 예정자 중 아래 요건을 모두 충족한 자
     - 연령제한 : 2025년 기준 만 18~45세 미만(1980.1.1.~2007.12.31. 출생)
     - 전북 청년창업보육센터 교육 신청 당시 거주지가 타시도인 수료(예정)자
     - 전북 청년창업보육센터 수료(예정)자 명부에 등재된 자
     - 사업 신청 전에 해당 시·군에 주민등록 이전이 완료된 자

  ○ 인구감소(관심)지역에 거주(주민등록 완료)하고, 스마트팜 작물재배 기술 교육과 ICT 운용 교육을 수료한 우수 청년농업인 중 아래 요건을 모두 충족한 자
     - 연령제한 : 2025년 기준 만 18~45세 미만(1980.1.1.~2007.12.31. 출생)
     - 스마트팜 교육 이수 : 농업교육기관에서 추진한 교육 50시간 이상 이수
ㅇ (주요내용) 스마트팜 패키지 시설 지원 및 농촌에 안정적 정착을 위한 전문가 컨설팅·청년리더교육 등 지원
ㅇ (전달체계) 민간자본이전",,,2026-03-30,2026-05-04
청년희망 스마트팜 확산지원,취업,전라북도,,온통청년,https://www.wanju.go.kr/index.9is,"ㅇ (목적) 농업에 경험이 부족한 청년과 귀농인들이 쉽게 스마트팜에 접근할 수 있는 계기를 만들어 향후, 전북 농업을 이끌 수 있는 역량 강화
ㅇ (대상) 65세 이하 농업인으로서 사업신청 당시(시군) 전북에 주소를 둔 자
    - (1순위) 스마트팜 청년창업보육 교육·수료생, 스마트팜혁신밸리 임대형팜 임차인, 청년 경영실습 임대농장 (구)임차인, 청년농업인(만 18세 이상～ 만 45세 미만)
    - (2순위) 귀농인(타 지원사업을 많이 받지 못한 농업인)
    - (3순위) 농작물 재해보험 가입농가
    ※ 단, 1순위 수요가 많은 시군은 자체 선정기준* 추가 설정하여 추진
     * (예시) 사업대상자는 시군배정예산의 일정비율 범위 안에서 결정  
ㅇ (주요내용) 농업용 비닐하우스 및 스마트팜 설비 지원
ㅇ (전달체계) 민간자본이전 ㅇ (목적) 농업에 경험이 부족한 청년과 귀농인들이 쉽게 스마트팜에 접근할 수 있는 계기를 만들어 향후, 전북 농업을 이끌 수 있는 역량 강화
ㅇ (대상) 65세 이하 농업인으로서 사업신청 당시(시군) 전북에 주소를 둔 자
    - (1순위) 스마트팜 청년창업보육 교육·수료생, 스마트팜혁신밸리 임대형팜 임차인, 청년 경영실습 임대농장 (구)임차인, 청년농업인(만 18세 이상～ 만 45세 미만)
    - (2순위) 귀농인(타 지원사업을 많이 받지 못한 농업인)
    - (3순위) 농작물 재해보험 가입농가
    ※ 단, 1순위 수요가 많은 시군은 자체 선정기준* 추가 설정하여 추진
     * (예시) 사업대상자는 시군배정예산의 일정비율 범위 안에서 결정  
ㅇ (주요내용) 농업용 비닐하우스 및 스마트팜 설비 지원
ㅇ (전달체계) 민간자본이전",,,2026-03-30,2026-05-04
디지털분야 청년창업 육성,창업,전라북도,,온통청년,https://youth.wanju.go.kr/index.wanju,"ㅇ (목적)4차산업 디지털 분야의 청년창업을 미래 전략산업으로 중점 육성하여
     미래역량 대응력을 향상시키고 지역경쟁력을 강화
ㅇ (대상)4차산업분야 완주군 청년 기업
ㅇ (주요내용)4차산업 디지털분야(AI, 드론, 서비스플랫폼, 사물인터넷 등) 발전을 위한 청년 창업 1천만원 지원 
ㅇ (전달체계)홈페이지 모집 공고 ㅇ (목적)4차산업 디지털 분야의 청년창업을 미래 전략산업으로 중점 육성하여
     미래역량 대응력을 향상시키고 지역경쟁력을 강화
ㅇ (대상)4차산업분야 완주군 청년 기업
ㅇ (주요내용)4차산업 디지털분야(AI, 드론, 서비스플랫폼, 사물인터넷 등) 발전을 위한 청년 창업 1천만원 지원 
ㅇ (전달체계)홈페이지 모집 공고",,,2026-03-30,2026-05-04
공공근로사업,취업,전라북도,,온통청년,https://www.wanju.go.kr/index.9is,"ㅇ (목적) 취약계층에 근로기회 제공
ㅇ (대상)
 - 18세~65세미만 완주군민이고
 - 가구소득 기준중위소득 70%이하면서
 - 재산이 4억원 이하인 자
ㅇ (주요내용):
 - 공공일자리를 제공하여 소득창출 및 고용안전 도모
ㅇ (전달체계): 읍〮면행정복지센터 ㅇ (목적) 취약계층에 근로기회 제공
ㅇ (대상)
 - 18세~65세미만 완주군민이고
 - 가구소득 기준중위소득 70%이하면서
 - 재산이 4억원 이하인 자
ㅇ (주요내용):
 - 공공일자리를 제공하여 소득창출 및 고용안전 도모
ㅇ (전달체계): 읍〮면행정복지센터",,,2026-03-30,2026-05-04
청도 행복주택 조성,주택 및 거주지,전국,,온통청년,https://www.cheongdo.go.kr/main.do,"청년, 신혼부부, 취약계층을 위한 공공임대주택 조성 공공임대주택 42호 (36㎡-11호, 44㎡-31호) 조성",,20251210 ~ 20251212,2026-03-26,2026-05-04
2026년 익산형 청년월세 지원사업,전월세 및 주거급여 지원,전라북도,익산시,온통청년,https://youthforest.iksan.go.kr/index.iksan,"청년들의 주거비 지원을 통해 주거 안정 도모 및 지역 정착 유도 월 20만원 한도 내 최대 12개월 임차료 지원
※ 생애 1회 지급이며, 월 임차료가 20만원 미만일 경우 실제 납부하는 금액만 지급",,20260415 ~ 20260930,2026-03-26,2026-05-04
2026년 평택시 우수초기창업자 지원사업 운영,창업,경기도,,온통청년,https://www.pyeongtaek.go.kr/pyeongtaek/saeol/gosi/view.do?notAncmtMgtNo=117174&mid=0401020100,"창의적인 창업 아이템을 가진 청년창업자를 발굴 선정하여 지속가능성을 갖춘 기업으로 성장할 수 있도록 지원 창업 사업화 자금 1인당 최대 10,000천원 지원",,20260302 ~ 20261130,2026-03-26,2026-05-04
2026년 평택시 청년창업 금융지원사업 이차보전 지원 ,창업,경기도,,온통청년,https://www.pyeongtaek.go.kr/pyeongtaek/saeol/gosi/view.do?notAncmtMgtNo=115172&mid=0401020100,"이자 상한 부담의 어려움을 겪는 청년창업자의 융자 이자 차액 지원으로 창업을 활성화 하고
   고물가, 고금리로 경영난을 겪고 있는 청년 창업자의 자금난 해소 (사업대상) 경기신용보증재단을 통해 특례보증을 지원 받은 관내 청년창업자 
(지원내용) 약정 이자율 중 대출이자 2% 1년간 지원",,20260101 ~ 20261231,2026-03-26,2026-05-04
2026년 평택시 청년창업자 금융지원사업 ,창업,경기도,,온통청년,https://www.pyeongtaek.go.kr/pyeongtaek/saeol/gosi/view.do?notAncmtMgtNo=115172&mid=0401020100,"자금력 및 담보력이 부족한 청년창업자 대상 특례보증을 통한 신용대출 지원으로
 청년일자리 기반구축 및 창업생태계 조성에 기여 (사업대상)
   - 예비 청년창업자 및 창업 7년 이하 청년 사업자
   - 사업장 소재지가 평택시로 되어 있는 자
(보증한도) 업체당 5천만원 이내(보증액 20억원, 출연금 2억원)
 (상환기간 및 금리) 최장 5년(개인의 신용도에 따라 상이함)",,20260101 ~ 20261231,2026-03-26,2026-05-04
2026년 평택시 청년창업자를 위한 크라우드 펀딩사업 지원,창업,경기도,,온통청년,https://www.pyeongtaek.go.kr/pyeongtaek/board/post/view.do?idx=335735&bcIdx=90&mid=0402010000,"아이디어는 있지만 판로개척이 어려운 청년 창업자를 위하여 크라우드 펀딩 민간 기업과 연계하여 마케팅 지원 -청년창업자 대상 크라우드 펀딩 교육
-펀딩 콘텐츠 제작 지원(펀딩페이지 디자인,사진촬영 등)
-펀딩 프로젝트 오픈",,20260330 ~ 20261130,2026-03-26,2026-05-04
2026년 평택시 청년창업도전 아카데미,창업,경기도,,온통청년,https://www.pyeongtaek.go.kr/pyeongtaek/board/post/view.do?idx=344708&bcIdx=41&mid=0401010000,예비창업자부터 청년ceo까지 단계별 교육과정 수요를 반영하여 청년(예비)창업자의 역량강화를 위한 교육프로그램 제공 창업을 준비하는 청년에게 필요한 실무교육과 창업에 관심있는 청년들이 쉽게 도전할 수 있도록 맞춤형 창업 특강을 제공,,20260330 ~ 20261130,2026-03-26,2026-05-04
2026년 평택시 청년창업지원센터 운영,창업,경기도,,온통청년,https://pipabiz.or.kr/web/contents/business1-6.do,"초기 창업기업의 안정적인 성장 기반을 마련하고 지역산업과 연계한 창업생태계를 구축하여 청년창업가의 성공적인 창업 도모 입주기업 대상 창업 공간 무상임대,초창기 기업지원금,맞춤형 창업프로그램 제공 등",,20260101 ~ 20261231,2026-03-26,2026-05-04
2026년 평택시 청년 전월세 중개보수료 감면사업,주택 및 거주지,경기도,,온통청년,https://www.pyeongtaek.go.kr/,"1. 청년들에게 중개보수료 감면을 통한 경제적 부담 완화 및 부동산 관련 정보 제공 평택시 거주 또는 전입 예정인 19~39세 이하 청년 1인 가구에 전월세 임차계약 시 중개보수료 20% 감면 및 부동산 계약 관련 정보 제공
(재능기부 공인중개사사무소 직접 방문)",,,2026-03-26,2026-05-04
2026년 평택시 청년 월세 지원,전월세 및 주거급여 지원,경기도,,온통청년,https://www.pyeongtaek.go.kr/,"평택시에 거주하는 1인 가구 청년의 주거비 부담 완화 및 사회진입 지원 (사업기간) 연중
(사업대상) 기준중위소득 120%이하 평택시 거주 19세~39세 이하 1인 가구 청년
 임차보증금 9,000만 원 이하 및 월세 50만 원 이하 세입 거주자
※ 1인 가구 기준중위소득 120% : 월 3,077,086원(2026년 기준)
(사 업 량) 100명
(신청방법) 관할 행정복지센터 방문 또는 메일, 등기 우편 신청
(지원금액) 월 20만 원 월세 지원(최대 12개월/ 240만 원, 생애 1회)
(지원방법) 월 임대료 납입 증빙 후 계좌 입금
(선정방법) 소득, 임차보증금, 차량시가표준액 낮은 금액 순으로 선발",,20260406 ~ 20260417,2026-03-26,2026-05-04
2026년 평택시 청년 면접정장 무료대여 서비스,취업,경기도,,온통청년,https://apply.jobaba.net,"1. 청년실업률 사회문제화 및 구직기간 장기화에 따른 취업 준비 비용 증가
2. 청년 구직자의 심리적, 경제적 부담 경감을 위한 취업 지원 강화 (사업기간) 연중(당해 연도 예산 소진 시까지)
(사업대상) 평택시 거주 18세~39세 이하 청년구직자
 ※18세는 관내 직업계고 졸업 예정자만 해당
(사 업 량) 695회(1인/최대 5회)
(신청방법) 경기도일자리재단 통합접수시스템(잡아바 어플라이) 온라인 신청
(지원방법) 정장대여 전문업체 업무협약 무료 대여
 ※ 대여업체 : (주)마이스윗인터뷰(사당, 신촌점)/ 가온핏정장(영등포구청점)/
강동원정장(천호점)/ 슈트갤러리(수원점)/ 미사글리아(평택점)",,20260101 ~ 20261231,2026-03-26,2026-05-04
2026년 평택 청년-기업 이어드림 사업,취업,경기도,,온통청년,https://www.pyeongtaek.go.kr/pyeongtaek/board/post/view.do?mid=0401010000&bcIdx=41&idx=348905,"기업 현직자들의 취업 멘토링을 통한 청년들의 취업 의지 제고 및 인적 네트워크 형성을 도모하고      
 관내 우수 중소기업 알리기 및 취업 연계를 통해 중소기업 인력난 완화 및 청년 취업률 제고   (사업기간) 2026. 1월 ~ 12월
  (사업대상) 관내 거주 또는 활동중인 19세~39세 구직청년 / 관내 중소기업
  (사 업 량) 120명(취업 멘토링 100명 / 관내 기업 취업 20명)   
  (신청방법) 
    - 취업멘토링콘서트·온라인소규모멘토링 : 모집포스터의 정보무늬(QR코드) 접속 후 신청서 제출
    - 청년·기업 만남의 장 : 모집 공고 확인 후 담당자 이메일로 신청서 제출
  (지원내용) 
  - 취업멘토링  콘서트 :  기업 현직자들이 청년들에게 취업 준비를 위한 멘토 특강 및 
                                  그룹멘토링 진행
  - 온라인소규모멘토링 : 기업 현직자들과 청년들이 소규모 그룹을 이루어 온라인 멘토링 진행
  - 청년·기업 만남의 장 : 관내 중소기업의 수요를 반영한 인재 맞춤형 직무교육을 수료한  
                                  교육생 및 관내 구직 청년과 관내 중소기업에 취업 매칭 기회 제공",,20260302 ~ 20261031,2026-03-26,2026-05-04
2026 평택청년 취업성공 지원사업,취업,경기도,,온통청년,https://www.pyeongtaek.go.kr/pyeongtaek/board/post/view.do?mid=0401010000&bcIdx=41&idx=349793,"구직 청년들에게 자기소개서 작성 교육, 면접 교육 등 취업 역량 강화 교육 프로그램을 지원함으로써 취업 성공을 도모함   (사업기간) 연중
  (사업대상) 평택시 거주자 또는 활동 중인 19세~39세 이하 청년
  (사 업 량) 50명(1기수 10명, 총 5기수 운영)
  (신청방법) 모집포스터의 정보무늬(QR코드) 접속 후 신청서 제출
  (지원내용) 자기소개서 작성 및 면접 교육 등 정기적인 교육 프로그램 
       - 정기교육 프로그램(3기수 운영) :  자기소개서 작성 및 면접 교육 
       - 자기소개서 심화특강(1기수 운영) : 자기소개서 작성방법 , 자기소개서 작성 및 첨삭        
       - 면접 심화특강(1기수 운영) : 스피치 및 면접전략교육, 모의면접 진행 및 피드백
      * 모든 교육 1:1 온라인 컨설팅 진행(2시간)",,20260301 ~ 20261130,2026-03-25,2026-05-04
청년단기주거공간 운영(금강장),주택 및 거주지,경상북도,의성군,온통청년,https://www.usc.go.kr/youth/page.do?mnu_uid=2731&,"체류형 사업 참여자 및 지역청년 단기주거 지원 ㅇ (목적) 유입초기 청년 주거 지원
ㅇ (주요내용) 체류형 사업 참여자 및 지역청년 단기주거 지원
ㅇ (전달체계) 군-위탁단체-지역청년",,,2026-03-25,2026-05-04
청년복합주거공간 운영(금수장),주택 및 거주지,경상북도,의성군,온통청년,https://www.usc.go.kr/youth/page.do?mnu_uid=2024&,"청년 대상 숙박공간 및 워케이션 프로그램 제공 ㅇ (목적) 공유공간과 숙박공간이 분리된 복합주거공간 운영
ㅇ (주요내용) 청년 대상 숙박공간 및 워케이션 프로그램 제공
ㅇ (전달체계) 군-위탁단체-지역청년",,,2026-03-25,2026-05-04
청춘가 청년주거지 운영,주택 및 거주지,경상북도,의성군,온통청년,https://www.usc.go.kr/youth/page.do?cmd=258&bod_uid=124012&srchEnable=1&srchSDate=&srchKwd=&initDay=&srchColumn=&listType=&initYear=&srchVote=-1&initMonth=&pageNo=1&srchBgpUid=-1&srchEDate=&mnu_uid=2014&,"청년주거지 및 입주민 커뮤니티센터 운영 지원 ㅇ (목적) 청년 주거공간 제공을 통한 정착 지원
ㅇ (대상) 지역 청년
ㅇ (주요내용) 청년주거지 및 입주민 커뮤니티센터 운영 지원
ㅇ (전달체계) 군-입주 청년",,,2026-03-25,2026-05-04
대학생아르바이트(하반기),취업,경상북도,의성군,온통청년,https://www.usc.go.kr/ko/page.do?mnu_uid=615&,"관내 복지시설 및 공공시설에 배치되어 행정업무 보조, 아동 돌봄 지원등의 업무 수행 ㅇ (목적) 대학생 대상 단기일자리 제공을 통한 사회경험과 경제적 부담 완화
ㅇ (대상) 관내 주소지를 둔 18~29세 대학교 재·휴학생
ㅇ (주요내용) 관내 복지시설 및 공공시설에 배치되어 행정업무 보조, 아동 돌봄 지원등의 업무 수행
※ 자세한 사항은 의성군청 공지사항에 별도공지(해당 내용은 참고용이며 향후 모집기간과 정책기간은 변경 될 수 있음.)",,20260501 ~ 20260630,2026-03-25,2026-05-04
2026년 청년월세 지원사업,전월세 및 주거급여 지원,전국,,온통청년,https://www.bokjiro.go.kr,청년들의 주거비 부담을 완화하기 위하여 부모와 별도로 거주하는 무주택 청년에게 월세를 지원 월세로 거주하는 청년을 대상으로 실제 납부하는 임대료를 최대 480만원(월 최대 20만원)까지 최대 24개월(회)동안 매월 분할하여 지원,,20260330 ~ 20260529,2026-03-25,2026-05-04
